Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW,RainTomorrow
2009-06-29,0.4719471947194719,0.1012658227848101,0.4070175438596491,0.4235294117647059,0.2733812949640287,0.8428571428571427,0.7333333333333333,0.967741935483871,0.6860465116279069,0.7802197802197803,0.0046948356807483,0.1179245283018879,0.75,0.75,0.281437125748503,0.1094224924012158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2009-06-30,0.3201320132013201,0.0981012658227847,0.1473684210526315,0.1647058823529411,0.2446043165467625,0.5,0.6333333333333333,0.4838709677419355,0.7325581395348837,0.6923076923076924,0.3262910798122043,0.4834905660377373,0.875,0.875,0.2305389221556886,0.1306990881458967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2009-07-01,0.297029702970297,0.1677215189873417,0.1263157894736842,0.0705882352941176,0.5323741007194245,0.3142857142857143,0.0,0.6129032258064516,1.0,0.5384615384615385,0.5915492957746444,0.707547169811324,0.875,0.375,0.1796407185628742,0.2310030395136778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2009-07-02,0.1056105610561056,0.1455696202531644,0.0,0.1529411764705882,0.6618705035971222,0.0857142857142856,0.0666666666666666,0.2903225806451612,0.9651162790697674,0.4945054945054945,0.7887323943661961,0.8207547169811349,0.125,0.25,0.0838323353293413,0.2249240121580547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-03,0.1782178217821781,0.1613924050632911,0.0,0.1647058823529411,0.4532374100719424,0.2571428571428571,0.3,0.4838709677419355,0.7209302325581395,0.5164835164835165,0.7535211267605604,0.7429245283018879,0.375,0.75,0.1497005988023952,0.2370820668693009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-04,0.2937293729372937,0.1677215189873417,0.0,0.0588235294117647,0.2446043165467625,0.1285714285714285,0.3666666666666666,0.064516129032258,0.7093023255813953,0.5714285714285715,0.6173708920187799,0.6438679245283048,0.5,0.625,0.2035928143712574,0.2370820668693009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-05,0.2376237623762375,0.2594936708860759,0.0,0.0588235294117647,0.6402877697841727,0.1285714285714285,0.2333333333333333,0.4193548387096774,0.8139534883720929,0.4395604395604396,0.5633802816901401,0.577830188679247,0.0,0.375,0.1766467065868263,0.3434650455927051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-07-06,0.3993399339933993,0.199367088607595,0.0736842105263157,0.1529411764705882,0.1942446043165467,0.4285714285714285,0.5666666666666667,0.5483870967741935,0.9651162790697674,0.6813186813186813,0.3239436619718283,0.4033018867924554,1.0,0.875,0.2275449101796407,0.2765957446808511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2009-07-07,0.3036303630363036,0.180379746835443,0.0561403508771929,0.1058823529411764,0.1438848920863309,0.1857142857142857,0.1333333333333333,0.2258064516129032,0.872093023255814,0.4725274725274726,0.502347417840376,0.577830188679247,0.75,0.875,0.1826347305389221,0.2401215805471124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2009-07-08,0.3729372937293729,0.1740506329113924,0.0210526315789473,0.0470588235294117,0.2158273381294964,0.2571428571428571,0.3,0.4193548387096774,0.8255813953488371,0.4505494505494506,0.453051643192488,0.4646226415094361,0.625,0.875,0.2305389221556886,0.21580547112462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-07-09,0.4026402640264026,0.1930379746835442,0.2807017543859649,0.1529411764705882,0.3597122302158273,0.2857142857142857,0.0666666666666666,0.4838709677419355,0.9651162790697674,0.5494505494505495,0.2042253521126724,0.3160377358490578,1.0,0.5,0.248502994011976,0.2462006079027356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2009-07-10,0.3762376237623762,0.1582278481012659,0.287719298245614,0.0941176470588235,0.3525179856115108,0.5571428571428572,0.3,0.4838709677419355,0.7558139534883721,0.8571428571428572,0.2558685446009363,0.4009433962264168,0.75,0.875,0.2095808383233532,0.1641337386018237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2009-07-11,0.2805280528052805,0.1455696202531644,0.0701754385964912,0.1058823529411764,0.5251798561151079,0.1285714285714285,0.1333333333333333,0.2903225806451612,0.8372093023255813,0.4835164835164836,0.4248826291079801,0.5094339622641542,0.375,0.25,0.1616766467065868,0.2279635258358663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2009-07-12,0.198019801980198,0.1297468354430379,0.0,0.1058823529411764,0.6402877697841727,0.1571428571428571,0.2333333333333333,0.1935483870967742,0.8604651162790697,0.4175824175824176,0.6173708920187799,0.7146226415094361,0.125,0.125,0.1137724550898203,0.1914893617021277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-13,0.0924092409240924,0.1297468354430379,0.0,0.0941176470588235,0.6115107913669064,0.0999999999999999,0.3,0.3548387096774194,0.8953488372093024,0.4945054945054945,0.7558685446009399,0.8231132075471699,0.5,0.125,0.0688622754491018,0.2066869300911853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-14,0.0693069306930693,0.1550632911392404,0.0,0.1294117647058823,0.6762589928057554,0.2142857142857142,0.2,0.3548387096774194,0.8604651162790697,0.4945054945054945,0.7582159624413123,0.7665094339622698,0.125,0.0,0.0748502994011976,0.2370820668693009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-15,0.2013201320132013,0.2784810126582279,0.0,0.1294117647058823,0.6546762589928057,0.4714285714285714,0.5666666666666667,0.6451612903225806,0.569767441860465,0.2087912087912088,0.5633802816901401,0.5283018867924554,0.0,0.125,0.2035928143712574,0.3525835866261398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-07-16,0.4257425742574257,0.1392405063291139,0.1508771929824561,0.2235294117647058,0.3237410071942446,0.6142857142857142,0.6333333333333333,0.4838709677419355,0.5348837209302326,0.6923076923076924,0.3896713615023444,0.4481132075471699,0.875,0.75,0.2694610778443114,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2009-07-17,0.4422442244224422,0.1677215189873417,0.1368421052631578,0.1529411764705882,0.4100719424460431,0.4285714285714285,0.6333333333333333,0.6129032258064516,0.558139534883721,0.5164835164835165,0.453051643192488,0.5636792452830193,0.625,0.75,0.311377245508982,0.2218844984802431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2009-07-18,0.4653465346534653,0.2120253164556962,0.0035087719298245,0.1411764705882353,0.3381294964028777,0.5,0.4333333333333333,0.4193548387096774,0.5930232558139534,0.8791208791208792,0.4953051643192481,0.497641509433965,0.75,0.875,0.3173652694610778,0.1854103343465045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-07-19,0.3696369636963696,0.1107594936708861,0.5368421052631579,0.2117647058823529,0.2589928057553957,0.5285714285714286,0.2,0.1935483870967742,0.9534883720930232,0.8681318681318683,0.2887323943661961,0.3089622641509457,0.875,0.75,0.1646706586826347,0.1124620060790274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-07-20,0.2871287128712871,0.0474683544303797,0.4210526315789473,0.1647058823529411,0.3525179856115108,0.7142857142857143,0.6666666666666666,0.7096774193548387,0.569767441860465,0.5824175824175825,0.1267605633802802,0.2429245283018914,0.875,0.5,0.1646706586826347,0.088145896656535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2009-07-21,0.3036303630363036,0.1012658227848101,0.1684210526315789,0.1058823529411764,0.4028776978417265,0.5857142857142856,0.4333333333333333,0.4838709677419355,0.6511627906976745,0.6483516483516484,0.3779342723004681,0.5424528301886795,0.5,0.625,0.2544910179640718,0.182370820668693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2009-07-22,0.2673267326732673,0.1455696202531644,0.0701754385964912,0.0941176470588235,0.3381294964028777,0.3142857142857143,0.2333333333333333,0.4838709677419355,0.9767441860465116,0.6703296703296704,0.5352112676056322,0.5660377358490578,0.75,0.625,0.1676646706586826,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-07-23,0.3894389438943894,0.1012658227848101,0.1929824561403508,0.1058823529411764,0.2733812949640287,0.1857142857142857,0.2333333333333333,0.3548387096774194,0.9069767441860463,0.5824175824175825,0.5187793427230041,0.6155660377358529,0.875,0.875,0.188622754491018,0.1762917933130699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-24,0.132013201320132,0.0949367088607595,0.0,0.0941176470588235,0.6474820143884892,0.2428571428571428,0.2,0.6451612903225806,0.8255813953488371,0.4175824175824176,0.6173708920187799,0.662735849056606,0.125,0.375,0.1077844311377245,0.1671732522796352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2009-07-25,0.2508250825082508,0.0601265822784809,0.0280701754385964,0.2470588235294117,0.6258992805755395,0.3428571428571428,0.3,0.4193548387096774,0.7093023255813953,0.4395604395604396,0.7300469483568044,0.8396226415094361,0.125,0.5,0.1317365269461078,0.148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-26,0.1089108910891089,0.0759493670886075,0.0,0.0705882352941176,0.3525179856115108,0.1285714285714285,0.3666666666666666,0.4193548387096774,0.6046511627906976,0.5164835164835165,0.8497652582159638,0.9056603773584904,0.625,0.75,0.1467065868263473,0.148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2009-07-27,0.1848184818481848,0.1107594936708861,0.0,0.0705882352941176,0.2014388489208632,0.0285714285714285,0.3,0.1935483870967742,0.7209302325581395,0.5714285714285715,0.863849765258216,0.9174528301886796,0.75,0.875,0.125748502994012,0.182370820668693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-07-28,0.1518151815181518,0.1455696202531644,0.0,0.0705882352941176,0.539568345323741,0.0999999999999999,0.2333333333333333,0.2258064516129032,0.8837209302325582,0.4725274725274726,0.8802816901408441,0.9174528301886796,0.375,0.125,0.1317365269461078,0.2279635258358663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2009-07-29,0.1155115511551155,0.2310126582278481,0.0,0.1058823529411764,0.6762589928057554,0.1285714285714285,0.2,0.3548387096774194,0.8139534883720929,0.4285714285714286,0.8755868544600922,0.9056603773584904,0.125,0.125,0.1137724550898203,0.2796352583586627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2009-07-30,0.1617161716171616,0.2816455696202531,0.0,0.1176470588235294,0.6906474820143884,0.0857142857142856,0.2,0.3548387096774194,0.7790697674418605,0.3956043956043956,0.8356807511737081,0.8561320754717023,0.125,0.125,0.1616766467065868,0.3343465045592705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2009-07-31,0.1452145214521452,0.2626582278481013,0.0,0.1411764705882353,0.6978417266187049,0.0857142857142856,0.0,0.3548387096774194,0.7093023255813953,0.3516483516483517,0.7206572769953077,0.7547169811320771,0.125,0.0,0.1826347305389221,0.3221884498480243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-08-01,0.1287128712871287,0.2120253164556962,0.0,0.0588235294117647,0.618705035971223,0.2142857142857142,0.0,0.4838709677419355,0.7325581395348837,0.5164835164835165,0.6713615023474162,0.7311320754716988,0.0,0.125,0.1586826347305389,0.2613981762917933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2009-08-02,0.155115511551155,0.2436708860759493,0.0,0.2117647058823529,0.6690647482014389,0.0857142857142856,0.1333333333333333,0.2258064516129032,0.8255813953488371,0.3956043956043956,0.7183098591549282,0.7547169811320771,0.5,0.625,0.18562874251497,0.3100303951367781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2009-08-03,0.1749174917491749,0.2563291139240505,0.0,0.1529411764705882,0.5899280575539567,0.1285714285714285,0.2,0.2258064516129032,0.7674418604651163,0.4175824175824176,0.6830985915492924,0.7193396226415096,0.125,0.25,0.18562874251497,0.3373860182370821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2009-08-04,0.1914191419141914,0.2594936708860759,0.0,0.188235294117647,0.6402877697841727,0.0857142857142856,0.1333333333333333,0.1290322580645161,0.9186046511627906,0.4065934065934066,0.6173708920187799,0.6132075471698144,0.5,0.125,0.1586826347305389,0.3282674772036474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2009-08-05,0.2739273927392739,0.2341772151898733,0.0,0.0941176470588235,0.4028776978417265,0.3428571428571428,0.2333333333333333,0.5483870967741935,0.7209302325581395,0.5714285714285715,0.4507042253521121,0.4740566037735867,0.5,0.75,0.2395209580838323,0.2887537993920974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2009-08-06,0.462046204620462,0.199367088607595,0.0947368421052631,0.1411764705882353,0.4532374100719424,0.5,0.4333333333333333,0.1290322580645161,0.9069767441860463,0.5494505494505495,0.4248826291079801,0.5424528301886795,0.875,0.125,0.2574850299401197,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2009-08-07,0.2409240924092409,0.2246835443037974,0.0,0.1764705882352941,0.4028776978417265,0.0999999999999999,0.2333333333333333,0.1290322580645161,0.8837209302325582,0.5054945054945056,0.5305164319248803,0.5660377358490578,0.75,0.0,0.18562874251497,0.3039513677811551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
